loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_rewards/chosen,eval_rewards/rejected,eval_rewards/accuracies,eval_rewards/margins,eval_logps/rejected,eval_logps/chosen,eval_logits/rejected,eval_logits/chosen,eval_nll_loss,eval_log_odds_ratio,eval_log_odds_chosen,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.296,0.5021512508392334,0.00016,5.294117647058823,90,,,,,,,,,,,,,,,,,,,,
0.2732,0.49556899070739746,0.00015952380952380954,5.352941176470588,91,,,,,,,,,,,,,,,,,,,,
0.2931,0.6085289120674133,0.00015904761904761904,5.411764705882353,92,,,,,,,,,,,,,,,,,,,,
0.258,0.5575501322746277,0.00015857142857142857,5.470588235294118,93,,,,,,,,,,,,,,,,,,,,
0.2679,0.6322133541107178,0.0001580952380952381,5.529411764705882,94,,,,,,,,,,,,,,,,,,,,
0.279,0.6305112838745117,0.00015761904761904763,5.588235294117647,95,,,,,,,,,,,,,,,,,,,,
0.2846,0.5869134664535522,0.00015714285714285716,5.647058823529412,96,,,,,,,,,,,,,,,,,,,,
0.2919,0.6237744092941284,0.00015666666666666666,5.705882352941177,97,,,,,,,,,,,,,,,,,,,,
0.2805,0.6275315284729004,0.0001561904761904762,5.764705882352941,98,,,,,,,,,,,,,,,,,,,,
0.279,0.5130982995033264,0.00015571428571428572,5.823529411764706,99,,,,,,,,,,,,,,,,,,,,
0.2932,0.5119167566299438,0.00015523809523809525,5.882352941176471,100,,,,,,,,,,,,,,,,,,,,
0.2927,0.5611779689788818,0.00015476190476190478,5.9411764705882355,101,,,,,,,,,,,,,,,,,,,,
0.2995,0.5846531391143799,0.0001542857142857143,6.0,102,,,,,,,,,,,,,,,,,,,,
0.2245,0.4639028310775757,0.00015380952380952384,6.0588235294117645,103,,,,,,,,,,,,,,,,,,,,
0.2104,0.48530668020248413,0.00015333333333333334,6.117647058823529,104,,,,,,,,,,,,,,,,,,,,
0.2161,0.5888668894767761,0.00015285714285714287,6.176470588235294,105,,,,,,,,,,,,,,,,,,,,
0.2186,0.5797759294509888,0.00015238095238095237,6.235294117647059,106,,,,,,,,,,,,,,,,,,,,
0.208,0.517665445804596,0.0001519047619047619,6.294117647058823,107,,,,,,,,,,,,,,,,,,,,
0.2078,0.5641835331916809,0.00015142857142857143,6.352941176470588,108,,,,,,,,,,,,,,,,,,,,
0.1999,0.5969915986061096,0.00015095238095238096,6.411764705882353,109,,,,,,,,,,,,,,,,,,,,
0.209,0.6934473514556885,0.00015047619047619048,6.470588235294118,110,,,,,,,,,,,,,,,,,,,,
0.2047,0.6381936073303223,0.00015000000000000001,6.529411764705882,111,,,,,,,,,,,,,,,,,,,,
0.2032,0.6964977979660034,0.00014952380952380954,6.588235294117647,112,,,,,,,,,,,,,,,,,,,,
0.2167,0.6930513978004456,0.00014904761904761904,6.647058823529412,113,,,,,,,,,,,,,,,,,,,,
0.2192,0.6487048268318176,0.00014857142857142857,6.705882352941177,114,,,,,,,,,,,,,,,,,,,,
0.2142,0.596770167350769,0.0001480952380952381,6.764705882352941,115,,,,,,,,,,,,,,,,,,,,
0.2048,0.5403847098350525,0.00014761904761904763,6.823529411764706,116,,,,,,,,,,,,,,,,,,,,
0.2125,0.5107138156890869,0.00014714285714285716,6.882352941176471,117,,,,,,,,,,,,,,,,,,,,
0.2131,0.5473217368125916,0.00014666666666666666,6.9411764705882355,118,,,,,,,,,,,,,,,,,,,,
0.2175,0.6408292651176453,0.0001461904761904762,7.0,119,,,,,,,,,,,,,,,,,,,,
0.1496,0.44813236594200134,0.00014571428571428572,7.0588235294117645,120,,,,,,,,,,,,,,,,,,,,
0.1536,0.49181678891181946,0.00014523809523809525,7.117647058823529,121,,,,,,,,,,,,,,,,,,,,
0.1778,0.5445276498794556,0.00014476190476190475,7.176470588235294,122,,,,,,,,,,,,,,,,,,,,
0.1378,0.44624489545822144,0.00014428571428571428,7.235294117647059,123,,,,,,,,,,,,,,,,,,,,
,,,7.235294117647059,123,0.8322540521621704,7.5024,3.332,0.267,-0.08889511227607727,-0.5445619821548462,1.0,0.4556668698787689,-5.445619583129883,-0.8889511823654175,0.23817551136016846,0.5427660942077637,0.827777624130249,-0.00969981774687767,5.129493713378906,,,,,
0.1465,0.48431065678596497,0.0001438095238095238,7.294117647058823,124,,,,,,,,,,,,,,,,,,,,
0.1612,0.5724334716796875,0.00014333333333333334,7.352941176470588,125,,,,,,,,,,,,,,,,,,,,
0.1732,0.7042801976203918,0.00014285714285714287,7.411764705882353,126,,,,,,,,,,,,,,,,,,,,
0.154,0.5547921061515808,0.0001423809523809524,7.470588235294118,127,,,,,,,,,,,,,,,,,,,,
0.1514,0.5905967354774475,0.00014190476190476193,7.529411764705882,128,,,,,,,,,,,,,,,,,,,,
0.15,0.598125159740448,0.00014142857142857145,7.588235294117647,129,,,,,,,,,,,,,,,,,,,,
0.1609,0.5677484273910522,0.00014095238095238096,7.647058823529412,130,,,,,,,,,,,,,,,,,,,,
0.1525,0.5321955680847168,0.00014047619047619049,7.705882352941177,131,,,,,,,,,,,,,,,,,,,,
0.168,0.6560146808624268,0.00014,7.764705882352941,132,,,,,,,,,,,,,,,,,,,,
0.1572,0.5429937839508057,0.00013952380952380952,7.823529411764706,133,,,,,,,,,,,,,,,,,,,,
0.1768,0.5427672863006592,0.00013904761904761905,7.882352941176471,134,,,,,,,,,,,,,,,,,,,,
0.1825,0.6083679795265198,0.00013857142857142857,7.9411764705882355,135,,,,,,,,,,,,,,,,,,,,
0.1591,0.6339144706726074,0.0001380952380952381,8.0,136,,,,,,,,,,,,,,,,,,,,
0.1204,0.45262452960014343,0.00013761904761904763,8.058823529411764,137,,,,,,,,,,,,,,,,,,,,
0.1299,0.4812065660953522,0.00013714285714285716,8.117647058823529,138,,,,,,,,,,,,,,,,,,,,
0.1187,0.4781838059425354,0.00013666666666666666,8.176470588235293,139,,,,,,,,,,,,,,,,,,,,
0.1236,0.5077670812606812,0.0001361904761904762,8.235294117647058,140,,,,,,,,,,,,,,,,,,,,
0.1263,0.5198851227760315,0.00013571428571428572,8.294117647058824,141,,,,,,,,,,,,,,,,,,,,
0.1172,0.581612229347229,0.00013523809523809525,8.352941176470589,142,,,,,,,,,,,,,,,,,,,,
0.1247,0.5390884876251221,0.00013476190476190478,8.411764705882353,143,,,,,,,,,,,,,,,,,,,,
0.1026,0.516893208026886,0.00013428571428571428,8.470588235294118,144,,,,,,,,,,,,,,,,,,,,
0.12,0.5618757009506226,0.0001338095238095238,8.529411764705882,145,,,,,,,,,,,,,,,,,,,,
0.1119,0.5228365063667297,0.00013333333333333334,8.588235294117647,146,,,,,,,,,,,,,,,,,,,,
0.1162,0.6130207180976868,0.00013285714285714287,8.647058823529411,147,,,,,,,,,,,,,,,,,,,,
0.1211,0.5176237225532532,0.00013238095238095237,8.705882352941176,148,,,,,,,,,,,,,,,,,,,,
0.1296,0.6080528497695923,0.0001319047619047619,8.764705882352942,149,,,,,,,,,,,,,,,,,,,,
0.1187,0.5238929390907288,0.00013142857142857143,8.823529411764707,150,,,,,,,,,,,,,,,,,,,,
0.1343,0.5870968699455261,0.00013095238095238096,8.882352941176471,151,,,,,,,,,,,,,,,,,,,,
0.1226,0.5310646295547485,0.0001304761904761905,8.941176470588236,152,,,,,,,,,,,,,,,,,,,,
0.1154,0.574998676776886,0.00013000000000000002,9.0,153,,,,,,,,,,,,,,,,,,,,
0.0901,0.37611132860183716,0.00012952380952380954,9.058823529411764,154,,,,,,,,,,,,,,,,,,,,
0.0962,0.4534928798675537,0.00012904761904761907,9.117647058823529,155,,,,,,,,,,,,,,,,,,,,
0.093,0.4736628234386444,0.00012857142857142858,9.176470588235293,156,,,,,,,,,,,,,,,,,,,,
0.0897,0.4473735988140106,0.00012809523809523808,9.235294117647058,157,,,,,,,,,,,,,,,,,,,,
0.1,0.5097963809967041,0.0001276190476190476,9.294117647058824,158,,,,,,,,,,,,,,,,,,,,
0.0869,0.4807595908641815,0.00012714285714285714,9.352941176470589,159,,,,,,,,,,,,,,,,,,,,
0.0886,0.47554558515548706,0.00012666666666666666,9.411764705882353,160,,,,,,,,,,,,,,,,,,,,
0.0863,0.6008234620094299,0.0001261904761904762,9.470588235294118,161,,,,,,,,,,,,,,,,,,,,
0.0978,0.6210670471191406,0.00012571428571428572,9.529411764705882,162,,,,,,,,,,,,,,,,,,,,
0.0921,0.5749319791793823,0.00012523809523809525,9.588235294117647,163,,,,,,,,,,,,,,,,,,,,
0.0901,0.5411895513534546,0.00012476190476190478,9.647058823529411,164,,,,,,,,,,,,,,,,,,,,
,,,9.647058823529411,164,1.020492434501648,7.4695,3.347,0.268,-0.10404081642627716,-0.6003535985946655,1.0,0.4963127374649048,-6.003535270690918,-1.0404081344604492,0.11957325786352158,0.46114981174468994,1.0096235275268555,-0.007734999991953373,5.454933166503906,,,,,
0.0877,0.4937404990196228,0.00012428571428571428,9.705882352941176,165,,,,,,,,,,,,,,,,,,,,
0.0898,0.543277382850647,0.0001238095238095238,9.764705882352942,166,,,,,,,,,,,,,,,,,,,,
0.0839,0.4381335377693176,0.00012333333333333334,9.823529411764707,167,,,,,,,,,,,,,,,,,,,,
0.1021,0.5107260346412659,0.00012285714285714287,9.882352941176471,168,,,,,,,,,,,,,,,,,,,,
0.1095,0.5259241461753845,0.0001223809523809524,9.941176470588236,169,,,,,,,,,,,,,,,,,,,,
0.0978,0.641528308391571,0.00012190476190476193,10.0,170,,,,,,,,,,,,,,,,,,,,
0.0695,0.3553401827812195,0.00012142857142857143,10.058823529411764,171,,,,,,,,,,,,,,,,,,,,
0.0743,0.4441502094268799,0.00012095238095238095,10.117647058823529,172,,,,,,,,,,,,,,,,,,,,
0.078,0.42979857325553894,0.00012047619047619047,10.176470588235293,173,,,,,,,,,,,,,,,,,,,,
0.0679,0.39032474160194397,0.00012,10.235294117647058,174,,,,,,,,,,,,,,,,,,,,
0.0699,0.4448026418685913,0.00011952380952380953,10.294117647058824,175,,,,,,,,,,,,,,,,,,,,
0.069,0.47818318009376526,0.00011904761904761905,10.352941176470589,176,,,,,,,,,,,,,,,,,,,,
0.0673,0.522017776966095,0.00011857142857142858,10.411764705882353,177,,,,,,,,,,,,,,,,,,,,
0.0648,0.5040225386619568,0.0001180952380952381,10.470588235294118,178,,,,,,,,,,,,,,,,,,,,
0.0721,0.5373706817626953,0.00011761904761904763,10.529411764705882,179,,,,,,,,,,,,,,,,,,,,
0.0811,0.5989967584609985,0.00011714285714285715,10.588235294117647,180,,,,,,,,,,,,,,,,,,,,
0.0794,0.5333012342453003,0.00011666666666666668,10.647058823529411,181,,,,,,,,,,,,,,,,,,,,
0.0726,0.46255701780319214,0.00011619047619047621,10.705882352941176,182,,,,,,,,,,,,,,,,,,,,
0.0733,0.46577244997024536,0.00011571428571428574,10.764705882352942,183,,,,,,,,,,,,,,,,,,,,
0.0752,0.4842870533466339,0.00011523809523809524,10.823529411764707,184,,,,,,,,,,,,,,,,,,,,
0.0764,0.46985167264938354,0.00011476190476190475,10.882352941176471,185,,,,,,,,,,,,,,,,,,,,
0.0804,0.5109103322029114,0.00011428571428571428,10.941176470588236,186,,,,,,,,,,,,,,,,,,,,
0.0689,0.4860009551048279,0.00011380952380952381,11.0,187,,,,,,,,,,,,,,,,,,,,
0.0533,0.3512238562107086,0.00011333333333333334,11.058823529411764,188,,,,,,,,,,,,,,,,,,,,
0.0571,0.4225448966026306,0.00011285714285714286,11.117647058823529,189,,,,,,,,,,,,,,,,,,,,
0.0571,0.3783625066280365,0.00011238095238095239,11.176470588235293,190,,,,,,,,,,,,,,,,,,,,
0.0625,0.5526185035705566,0.00011190476190476191,11.235294117647058,191,,,,,,,,,,,,,,,,,,,,
0.0607,0.518990695476532,0.00011142857142857144,11.294117647058824,192,,,,,,,,,,,,,,,,,,,,
0.0476,0.3688373565673828,0.00011095238095238096,11.352941176470589,193,,,,,,,,,,,,,,,,,,,,
0.0608,0.5716269612312317,0.00011047619047619049,11.411764705882353,194,,,,,,,,,,,,,,,,,,,,
0.0558,0.38831382989883423,0.00011000000000000002,11.470588235294118,195,,,,,,,,,,,,,,,,,,,,
0.0514,0.43545812368392944,0.00010952380952380953,11.529411764705882,196,,,,,,,,,,,,,,,,,,,,
0.063,0.4743259847164154,0.00010904761904761905,11.588235294117647,197,,,,,,,,,,,,,,,,,,,,
0.0472,0.36758771538734436,0.00010857142857142856,11.647058823529411,198,,,,,,,,,,,,,,,,,,,,
0.052,0.4568048119544983,0.00010809523809523809,11.705882352941176,199,,,,,,,,,,,,,,,,,,,,
0.0552,0.4474557638168335,0.00010761904761904762,11.764705882352942,200,,,,,,,,,,,,,,,,,,,,
0.0549,0.4214359521865845,0.00010714285714285715,11.823529411764707,201,,,,,,,,,,,,,,,,,,,,
0.0544,0.3851134479045868,0.00010666666666666667,11.882352941176471,202,,,,,,,,,,,,,,,,,,,,
0.0636,0.5554231405258179,0.0001061904761904762,11.941176470588236,203,,,,,,,,,,,,,,,,,,,,
0.0628,0.6188086271286011,0.00010571428571428572,12.0,204,,,,,,,,,,,,,,,,,,,,
0.044,0.3400779962539673,0.00010523809523809525,12.058823529411764,205,,,,,,,,,,,,,,,,,,,,
,,,12.058823529411764,205,1.1615288257598877,7.4728,3.345,0.268,-0.12252084910869598,-0.6018730401992798,1.0,0.4793522357940674,-6.018730640411377,-1.2252082824707031,0.08561931550502777,0.4280748963356018,1.1535868644714355,-0.010712658055126667,5.182990074157715,,,,,
0.0448,0.41022491455078125,0.00010476190476190477,12.117647058823529,206,,,,,,,,,,,,,,,,,,,,
0.0373,0.32919591665267944,0.0001042857142857143,12.176470588235293,207,,,,,,,,,,,,,,,,,,,,
0.0485,0.5142110586166382,0.00010380952380952383,12.235294117647058,208,,,,,,,,,,,,,,,,,,,,
0.0415,0.36396095156669617,0.00010333333333333334,12.294117647058824,209,,,,,,,,,,,,,,,,,,,,
0.0419,0.34791967272758484,0.00010285714285714286,12.352941176470589,210,,,,,,,,,,,,,,,,,,,,
0.0395,0.48370087146759033,0.00010238095238095237,12.411764705882353,211,,,,,,,,,,,,,,,,,,,,
0.0416,0.41454780101776123,0.0001019047619047619,12.470588235294118,212,,,,,,,,,,,,,,,,,,,,
0.0428,0.49520111083984375,0.00010142857142857143,12.529411764705882,213,,,,,,,,,,,,,,,,,,,,
0.0388,0.43449878692626953,0.00010095238095238096,12.588235294117647,214,,,,,,,,,,,,,,,,,,,,
0.0536,0.5562204718589783,0.00010047619047619048,12.647058823529411,215,,,,,,,,,,,,,,,,,,,,
0.0372,0.3594661355018616,0.0001,12.705882352941176,216,,,,,,,,,,,,,,,,,,,,
0.0463,0.39783281087875366,9.952380952380953e-05,12.764705882352942,217,,,,,,,,,,,,,,,,,,,,
0.0457,0.5563602447509766,9.904761904761905e-05,12.823529411764707,218,,,,,,,,,,,,,,,,,,,,
0.0446,0.39417916536331177,9.857142857142858e-05,12.882352941176471,219,,,,,,,,,,,,,,,,,,,,
0.0433,0.35808295011520386,9.80952380952381e-05,12.941176470588236,220,,,,,,,,,,,,,,,,,,,,
0.0435,0.4858434200286865,9.761904761904762e-05,13.0,221,,,,,,,,,,,,,,,,,,,,
0.0325,0.4024684727191925,9.714285714285715e-05,13.058823529411764,222,,,,,,,,,,,,,,,,,,,,
0.0312,0.35732290148735046,9.666666666666667e-05,13.117647058823529,223,,,,,,,,,,,,,,,,,,,,
0.035,0.3850859999656677,9.61904761904762e-05,13.176470588235293,224,,,,,,,,,,,,,,,,,,,,
0.0359,0.35450637340545654,9.571428571428573e-05,13.235294117647058,225,,,,,,,,,,,,,,,,,,,,
0.0329,0.35063356161117554,9.523809523809524e-05,13.294117647058824,226,,,,,,,,,,,,,,,,,,,,
0.033,0.3408946692943573,9.476190476190476e-05,13.352941176470589,227,,,,,,,,,,,,,,,,,,,,
0.0354,0.4934929311275482,9.428571428571429e-05,13.411764705882353,228,,,,,,,,,,,,,,,,,,,,
0.0403,0.5433164238929749,9.380952380952381e-05,13.470588235294118,229,,,,,,,,,,,,,,,,,,,,
0.0364,0.4143463373184204,9.333333333333334e-05,13.529411764705882,230,,,,,,,,,,,,,,,,,,,,
0.0348,0.4875929057598114,9.285714285714286e-05,13.588235294117647,231,,,,,,,,,,,,,,,,,,,,
0.0356,0.4055463373661041,9.238095238095239e-05,13.647058823529411,232,,,,,,,,,,,,,,,,,,,,
0.0382,0.3983158469200134,9.19047619047619e-05,13.705882352941176,233,,,,,,,,,,,,,,,,,,,,
0.0424,0.4129747450351715,9.142857142857143e-05,13.764705882352942,234,,,,,,,,,,,,,,,,,,,,
0.0336,0.34638968110084534,9.095238095238096e-05,13.823529411764707,235,,,,,,,,,,,,,,,,,,,,
0.0408,0.4068731367588043,9.047619047619048e-05,13.882352941176471,236,,,,,,,,,,,,,,,,,,,,
0.0365,0.3444719612598419,9e-05,13.941176470588236,237,,,,,,,,,,,,,,,,,,,,
0.0335,0.3563002943992615,8.952380952380953e-05,14.0,238,,,,,,,,,,,,,,,,,,,,
0.0287,0.39431363344192505,8.904761904761905e-05,14.058823529411764,239,,,,,,,,,,,,,,,,,,,,
0.0252,0.27475979924201965,8.857142857142857e-05,14.117647058823529,240,,,,,,,,,,,,,,,,,,,,
